whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Glen Keith 20 yo 1995/2015 (48.6%, Liquid Treasures, Travel to Mars, bourbon hogshead) Travel to Mars? Do Musk, Branson and Bezos own shares of this lovely wee whisky company?","Glen Keith 20 yo 1995/2015 (48.6%, Liquid Treasures, Travel to Mars, bourbon hogshead) Travel to Mars? Do Musk, Branson and Bezos own shares of this lovely wee whisky company? Colour: white wine. Nose: this is rather different from the other 1995s as it noses younger, especially more on cut pears. Other than that, it is barley bonanza. Mouth: very good for a while, I think I even like it a tad better than the others, for it is a little fresher. But it is rougher as well, with even some kinds of notes of peat smoke that just shouldn't be here. Finish: long, even more on raw williams pear spirit. Sadly, there's a little varnish too, not too sure that's welcome at this point. Comments: Mars? Not too sure. Let's move on. SGP:561 - 82 points.",82,2021-10-29,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,1649e9369f510277d042359af2d2f89403f68068a3fdbb0d58c154daae7bcf1d
"Glen Keith 21 yo 1992/2014 (51%, Ramseyer's, bourbon, 118 bottles) I agree we're very late here. Mea maxima culpa, I'm afraid I owe beers or riesling or Brora to many people on this tiny planet.","Glen Keith 21 yo 1992/2014 (51%, Ramseyer's, bourbon, 118 bottles) I agree we're very late here. Mea maxima culpa, I'm afraid I owe beers or riesling or Brora to many people on this tiny planet. Colour: light gold. Nose: rather on the fragrant side and indeed we're closer to the new Oxhead 1992. More tropical fruits, mangos, bananas, plus oils (linseed) and a little plasticine. H2O should do much good to this little one… With water: no, water closes it down and makes it grassy. Mouth (neat): extremely good, fat, oily, slightly resinous, with perfect fruit skins and dry eaux-de-vies. Not easy to describe but there sure is a feeling of fullness here. Tantric whisky? With water: water works better on the palate than on the nose, but I'm not sure it was needed. Let's say 'no'. Finish: medium, on nice citrusy fruits. Pink grapefruits. Comments: very good, with awesome fruits, but careful with water. Remember, water can be the enemy (that too won't go to f*****g Facebook). SGP:561 - 86 points.",86,2021-10-29,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,219ffcbe89117602c974a94af1ef6ff7b785c1094922723f23c14d45a3e5b127
"Glen Keith 17 yo 1997/2014 (52.3%, Chapter 7, bourbon hogshead, cask #72627, 309 bottles) This is Swiss, right, which means that it's serious, as we are here in neighbouring Alsace (but of course).","Glen Keith 17 yo 1997/2014 (52.3%, Chapter 7, bourbon hogshead, cask #72627, 309 bottles) This is Swiss, right, which means that it's serious, as we are here in neighbouring Alsace (but of course). Colour: white wine. Nose: ah, peaches beyond pears and citrus! Perhaps a touch of oily rubber too and even a little washing powder, but let's see… With water: cancel that, we're rather finding something subtly Thai now. Coriander? Lovely nose that loves water. Mouth (neat): perfect naked, fully on barley, sweet and oily spirit, with touches of liquorice and mint. Which, in the end of the day, will always win it. With water: a tad more uncertain, perhaps a little wee bit too piney. Finish: long, green, on resins and bee propolis. Comments: this was an older sample. Still very good, but please do not keep spirits in smaller containers while hoping they'll keep forever. I know what I'm talking about, I've got several thousands. That's just another costly myth, eternal youth, whether parafilmed or not, does not exist. Drink and enjoy, don't keep, that'll never work anyway unless you're using liquid nitrogen. And even then… SGP:471 - 85 points.",85,2021-10-29,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,564612f69c8aef23906588569df095cfa5e0a43f98cbf6d36e49bcfad1bde6b2
"Mortlach 10 yo 2009/2019 (57.6%, Van Wees, The Ultimate, hogshead, cask #301453, 304 bottles)","Mortlach 10 yo 2009/2019 (57.6%, Van Wees, The Ultimate, hogshead, cask #301453, 304 bottles) Colour: pale white wine. Nose: it is one of those extremely chalky Mortlachs, full of ashes, chalk indeed, scoria, concrete dust, flints, gunpowder… Some porridge too. Rather for die-hard whisky enthusiasts that are (also) into ascetism, I would say. With water: some paraffin, plasticine, carbon dust, sourdough, grass juice… Mouth (neat): unusually salty, ueber-grassy, peppery, austere. Lemon skins. In short, more ascetism. With water: sweeter and fruitier but rather all on lemon drops and white peaches. All kinds of peppers roaring in the background. Finish: long, sharp, peppery and grassy. A little sugarcane syrup and limoncello in the aftertaste (hurray!) Comments: reminds me a bit here and there of the first record by La Monte Young that I ever bought. The main difference being that as far as I can remember, I never bought any other record by La Monte Young. SGP:371 - 83 points.",83,2021-10-28,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,3b40afb5955775e4360a18726fb9baa5553f77026b90b2b4b939491ce20e2199
"Mortlach 13 yo 'The Moonlit Beast' (55.9%, OB, Special Release 2021, Untold Legends) Ex-virgin and refill American oak. As a matter of fact, and you cannot make this up, I just slept 'with' a pack of European grey wolves in a magnificent lodge in Lorraine. Wonderful animals but boy are they noisy at night!","Mortlach 13 yo 'The Moonlit Beast' (55.9%, OB, Special Release 2021, Untold Legends) Ex-virgin and refill American oak. As a matter of fact, and you cannot make this up, I just slept 'with' a pack of European grey wolves in a magnificent lodge in Lorraine. Wonderful animals but boy are they noisy at night! Colour: white wine. Nose: another one that's pretty sharp and austere at first, chalky, waxy, grassy, the main difference being that many more fruits would then come out, chiefly white and yellow peaches, then muesli and something like rhubarb jam. I would suppose it's the virgin oak that imparted more 'sweetness'. With water: porridge, damp oatcakes and plain sourdough. Raw wool. Gone are the fruits. Mouth (neat): once again, same style as that of the Ultimate, only with more fruitiness, in this very case more lemons. With water: very good now, tight for sure but with a lot of lemon, gooseberries, green plums and rhubarb, plus a little muscovado sugar to round this off. Still, wonderful tightness. Finish: long, grassier, with notes of green tea and walnut skins. Loses a part of its fruitiness. Chalky aftertaste. Comments: showcase dry un-sherried and un-meaty Mortlach. SGP:561 - 86 points.",86,2021-10-28,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,9145122f7998cf0c0ced209493a8aabee82ed17522a4715db1b9b0bbdfce2824
"Mortlach 31 yo 1987/2018 (54%, Gordon & MacPhail, Connoisseurs Choice, refill sherry hogshead, batch #18/061, 200 bottles)","Mortlach 31 yo 1987/2018 (54%, Gordon & MacPhail, Connoisseurs Choice, refill sherry hogshead, batch #18/061, 200 bottles) Colour: dark amber. Nose: Mortlach as most of us know it, that is to say with a little gunpowder and even struck matches, plus savoury notes, a fatness, some coffee and some chocolate, a little glutamate, and something slightly metallic, around old copper coins. Really, feels like home to many older whisky enthusiasts – and the opposite of new bourbonised malts. With water: marrow soup, dried porcinis, cigars, umami sauce, crude chocolate, prunes, hoisin sauce… I'm sure you could quaff this with Peking duck. Mouth (neat): splendid old-skool sherried Mortlach, which is pretty old-G&M too, I would add. Stunning raw coffee beans and black chocolate, with a drop of Worcester sauce, Bovril, and just bits of pipe tobacco. Very tertiary. With water: salt, bouillon, old walnuts, fino sherry, black pepper, proper coffee, more chocolate, a wee spoonful of onion soup… Finish: long and indeed splendid, with a few higher notes, perhaps wild strawberries, pomegranates, ganache… All that mingled with some perfect chocolate. Coffee-y aftertaste. Comments: extremely and authentically Jerezian. Stunning old Mortlach by some of the best Mortlach specialists. SGP:562 - 91 points.",91,2021-10-28,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,ba5b4d09ec2f852f6571630a139802a6980ecc358457f39dd732ad89a8d4f898
"Oban 14 yo (43%, OB, 75cl, +/-1988) So a very early European Classic Malt, still filled into a 75cl bottle and bearing the 'Little Bay of Caves' nickname. Remember the two or three earlier official 12 yo in their decanter-like bottles had been nothing but stellar.","Oban 14 yo (43%, OB, 75cl, +/-1988) So a very early European Classic Malt, still filled into a 75cl bottle and bearing the 'Little Bay of Caves' nickname. Remember the two or three earlier official 12 yo in their decanter-like bottles had been nothing but stellar. Colour: light gold. Nose: comes with this very peculiar sooty profile, full of brine (black olives juice) and roasted pine nuts. Some meaty fatness (mutton suet?) and then an unexpectedly gentler combination of butterscotch and café latte. Wee touches of soft soap, beeswax and thyme essence somewhere in the background. A rather big old-school boy feeling denser and richer than 43% vol. on the nose. Mouth: indeed, a fatter baby, also very sooty and a tad mustardy at first, getting then relatively rounder, with burnt cakes and roasted chestnuts. Quite some saltiness coating all that, reminiscent of black olives once again. Certainly one of the sootiest malts and, in a way, a true West-coaster beside Springbank and, say Ben Nevis. Finish: pretty long, dry, very salty and with clear notes of pine smoke. Comments: probably more complex than newer offerings, although I would believe that recent batches have improved again after some more difficult 2000s. Extremely good and truly idiosyncratic (love that word in tasting notes), these European 75cl-bottles are really worth chasing down. SGP:362 - 89 points.",89,2021-10-27,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,ff1d675463fdea3a768546b42c27c196a9a1821a648a3aab4bf94ec57e433949
"Oban 12 yo 'A Tale of Light and Dark' (55.9%, OB, Special Release 2021, Untold Legends) Said to be a 2008 and to have been matured in fresh-charred American oak, although the label would say 'ex-bourbon and refill casks'. The official website also speaks of 'Oban's understated, easy-drinking style'. Not too sure about that part…","Oban 12 yo 'A Tale of Light and Dark' (55.9%, OB, Special Release 2021, Untold Legends) Said to be a 2008 and to have been matured in fresh-charred American oak, although the label would say 'ex-bourbon and refill casks'. The official website also speaks of 'Oban's understated, easy-drinking style'. Not too sure about that part… Colour: white wine. Nose: certainly not as briney and deep as the old 14, and rather more spirity but that may well be the much higher alcohol. Overripe apples and a little beer, mustard and soap. With water: we're closer to its ancestor, even if there's no beeswax this time, no terpenic notes, no piney stuff... But the olives are back. It's a simpler but remember the 14 had spent more than thirty years in glass. Mouth (neat): good, if a little eau-de-vie-ish and even brutal. More beer or ale, orange bitters, indeed a touch of salt… I believe we're on the right track… With water: it's not that we recreated the old 14, but, well, quite so… Excellent pine resin and salt, liquorice, fino sherry (I know there isn't any, but Oban IS fino-y), and once again something clearly 'West-Coast'. Not talking about jazz here, eh… Finish: pretty long, tighter, with some salted kirschwasser would I say. One pickled gherkin in the aftertaste. Comments: really a style that I enjoy, very well done even if the old 14 remained out of reach all along. Oban is not malt whisky for tourists! SGP:462 - 87 points.",87,2021-10-27,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,800fbcafc445ad67640cdb49c63fa2f0295f9d4a902a74c892cdc3ecb42ae44a
"Hinch (43%, OB, blended Irish whiskey, bourbon, +/-2020) Not too sure what this is, probably 'a brand'. It's done by a 'Hinch Distillery Co.' but this ought to be sourced. The modern whisky world.","Hinch (43%, OB, blended Irish whiskey, bourbon, +/-2020) Not too sure what this is, probably 'a brand'. It's done by a 'Hinch Distillery Co.' but this ought to be sourced. The modern whisky world. Colour: white wine. Nose: no proper Irishness that I can find, having said that it's a rather malty blend, with cakes and breads plus the usual vanilla and soft acacia honey. Some popcorn, a few rose petals. Pleasant for sure, nothing to complain about this far. Mouth: the grains are having the upper hand this time, but we're still fine despite all this 'empty-ish sweetness'. Caramel, office coffee, chicory, candyfloss, alcohol. We're reminded of Havana Club. Finish: short and rather empty. Comments: a shame that the grain whiskies took over on the palate, the maltier nose was nice. SGP:630 - 75 points.",75,2021-10-26,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,7949f5582e9505df73a341a688b8f8355c2a7b4839294ecb071c7857689ead52
"Whistlepig 'HomeStock Crop No.004' (43%, OB, USA, 2021) This was made by 'fans', apparently. It's a blend of 4 yo rye, 5 yo wheat and 5 yo barley whiskies, so 4 years old. Not too sure about what's American or Canadian in this mix.","Whistlepig 'HomeStock Crop No.004' (43%, OB, USA, 2021) This was made by 'fans', apparently. It's a blend of 4 yo rye, 5 yo wheat and 5 yo barley whiskies, so 4 years old. Not too sure about what's American or Canadian in this mix. Colour: light gold. Nose: rye-forward, bready, bourbony, very pleasant I have to say. They've kept an obvious American style that, to us Europeans, remains pretty exotic. Seriously, very nice nose, getting a tad perfumy in a nice way. High-class cologne, menthol, caraway and aniseed, vetiver... I'm buying this. Mouth: yeah, very good. Love all this gingerbread, crystallised oranges, fudge, lavender, violet-flavoured liquorice (try that before you die, as lazy publishers would say), spicy earth… Finish: medium but just lovely, spicy and fruity, and above all, 'different'. Comments: very well done, 'fans'. But fans? I'd understand Stevie Nicks would have fans, but a whisky brand??? Oh and are they distilling everything now? Nah, nit-picking, I find this awesome to be honest. SGP:651 - 88 points.",88,2021-10-26,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,61f167fabb891ad11894ec05922b3829bb4fe4fd22352ffa643a27ed297830d0
"Macaloney's Caledonian 'Invermallie' (46%, OB, Canada, ex-bourbon, cask #67, 2021)","Macaloney's Caledonian 'Invermallie' (46%, OB, Canada, ex-bourbon, cask #67, 2021) Colour: white wine. Nose: very tight, tense, vertical, narrow, on barley, flour and perhaps a spoonful of mashed turnips, peas and potatoes. Woosh that was fast. No-make-up whisky for sure. Mouth: caraway bread, orange bread, apricot bread, rye bread, in short, bread. Indeed, this is pretty narrow, high-precision malt whisky. I like this a lot but couldn't spend hours talking about it (careful, I can hear you cheer). Finish: medium, clean, sweet and bready, with spicy touches from the oak, caraway indeed, juniper, clove, cumin, nutmeg, even capsicum… Stolle, anis bredala and läckerlis in the aftertaste. Comments: the 'Peated Darach Braiche' was in a higher league, in my opinion, but this all-natural malt just works too. Great work by all these Canadian Scots. SGP:561 - 86 points.",86,2021-10-26,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,7ce798af82438cf6db50a6e55b350d36d529f30fd023ff614cc6ffe380ca36c5
"Amrut 'Fusion' (50%, OB, India, +/-2021) Remember, Fusion means they're using both barley from the foot of the Himalayas and Scottish barley, which they'll then process separately and blend when bottling. I really enjoyed the first batch, but that was in… 2009 or 2010.","Amrut 'Fusion' (50%, OB, India, +/-2021) Remember, Fusion means they're using both barley from the foot of the Himalayas and Scottish barley, which they'll then process separately and blend when bottling. I really enjoyed the first batch, but that was in… 2009 or 2010. Colour: light gold. Nose: I've long abandoned any will to learn how to differentiate Scottish barley from Indian barley, all I'll say is that this is pretty tropical, on true Indian mangos (they have the best) and orange cakes. With water: more beers and doughs. Tends to lose its idiosyncrasies, perhaps. Mouth (neat): excellent, slightly mentholy, otherwise on mangos and papayas, with a lighter syrupiness that's very enjoyable. Angelica and lemongrass. With water: once again, gets cakier and loses a part of its tropicalness. No worries, after all this is malt whisky. Finish: medium. Comments: not too sure it really loves water, better try it at 50%. SGP:641 - 84 points.",84,2021-10-26,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,7ff107f75cb49cf9b06b68f3b3b43ddb0b6493826c678d9cc0fe89303d393c66
"Braeckman 11 yo 2009/2020 (64.5%, OB, The Real Wee Dram Society, 20th Anniversary, Belgium, first-fill bourbon, cask #132, 127 bottles) Hold on, this is single grain, not malt. I believe it's the first time I'm trying a Braeckman.","Braeckman 11 yo 2009/2020 (64.5%, OB, The Real Wee Dram Society, 20th Anniversary, Belgium, first-fill bourbon, cask #132, 127 bottles) Hold on, this is single grain, not malt. I believe it's the first time I'm trying a Braeckman. Colour: gold. Nose: a malty grain whisky, at this pace we'll soon become fans of grain whisky. Herbs, fern, hay… Now at such high strength it's best to add a little H2O, no? With water: fresh-sawn hardwoods and some kind of earthy varnish. And picture varnish. Mouth (neat): grain and saccharose. Quick… With water: it's okay, extremely sweet… Bubblegum, orange squash and pancake sauce. Finish: rather short, sugary. Comments: I can't possibly go up to 80, but we are not too far. Not a fan of young grain at all, but I'm sure this is one of the better ones. Perhaps with shrimp croquettes? Now they're located south of Gand/Gent, so not exactly close to Oostende or Knokke… SGP:730 - 79 points.",79,2021-10-26,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,250b3ce5850f2a0e5b97109fd326a029f0460c8a23027fa7db458f49dedf1ea3
"St. Kilian 2016/2020 'Signature Edition Four' (48%, OB, Germany) We had a lot of fun with that 2014 cask #666 last time, but this one may be an angel, we'll see. The bottle is really funny, is it not; who did that last time? Glenmo, no?","St. Kilian 2016/2020 'Signature Edition Four' (48%, OB, Germany) We had a lot of fun with that 2014 cask #666 last time, but this one may be an angel, we'll see. The bottle is really funny, is it not; who did that last time? Glenmo, no? Colour: gold. Nose: rather some wood and coal smoke. I'm thinking pinewood, eucalyptus smoke, also bell pepper and then more raisins, PX, and a little Worcester sauce. Sweet and sour sauces, also quite some toffee. This baby keeps changing, it sure wouldn't sit still. Mouth: wood spices and vegetal smokes, plus smoked ham and sausages. Then marmalade, chorizo, paprika and just smoked raisins, with a little mead and plain honey. Very good, only the vegetal greenness might be a little excessive. Juniper? Finish: long, both sweet and spicy, in short another one that you could have with dim-sum. Comments: these St. Kilians are really something else. Just wondering if Kilian Mbappé is a shareholder. Ah, no, that's Kylian – pff, futebol. SGP:465 - 84 points.",84,2021-10-26,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,1fbc8d8cb8b27c65a5d31ca57f21ac8c332ff15614b336a1d4bae925bf11f44f
"Starward 4 yo 2016/2021 (55.7%, OB for Whic, Australia, red wine barrel, cask #10323, 240 bottle) I believe they are a little crazy. I've tried a few, some have been brilliant, some others maybe a little unlikely, but doesn't it take all sorts to make a world?","Starward 4 yo 2016/2021 (55.7%, OB for Whic, Australia, red wine barrel, cask #10323, 240 bottle) I believe they are a little crazy. I've tried a few, some have been brilliant, some others maybe a little unlikely, but doesn't it take all sorts to make a world? Colour: copper amber. Nose: this is peach jam aged in oak. Massive quantities of peaches, all over the place. Now I'm a founding member of the Peach Club, so our hopes remain high. With water: wham, oak. Also earth in some deep forest, which is pretty nice. Barbour grease too, oak oils… Mouth (neat): mad concoction, really. More peach jam flavoured with pinewood and juniper. With water: things get pacified but it's still a kind of oily concoction full of bitter oils. Tough baby. Finish: very long, bitter, on green peppers and chlorophyl. Comments: wow, what was that? Extreme 'whisky', absolutely not flawed but yeah, extreme. SGP:472 - 77 points.",77,2021-10-26,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,e44f8c5c7a9f9836f901c981fb9fd5e058959016e90da712e4e37589d29ffc10
"Starward 'Left-field' (40%, OB, Australia, +/-2020) Just saw that this is ex-red wine too. Bah maybe had it been STRised?","Starward 'Left-field' (40%, OB, Australia, +/-2020) Just saw that this is ex-red wine too. Bah maybe had it been STRised? Colour: rosé gold. Nose: some herbal smoke and a much lighter red-wine-ness. Red apples and grass smoke, lapsang souchong, cowshed, hay, horse saddle… I rather enjoy this nose, we're at a farm. Mouth: I like this, it's got strawberries and raspberries at first, then rather blood oranges with cloves and nutmeg. You do feel the wine but it's all gentle and unobtrusive. Cake. Also wee whifs of brand new American-made submarine, maybe. Finish: medium, with bits of pipe tobacco and a drop of kirschwasser. Cloves, blood oranges and Cointreau in the aftertaste. Comments: feels a little experimental too but you do not feel like you're the Guinea pig. I know what I'm trying to say. SGP:563 - 81 points.",81,2021-10-26,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,517fd4cea0cf11cf11991390ea4a9f03adbb065589e1565c64277ddd9e389e79
"Milk & Honey 'Elements Peated' (46%, OB, Israel, 2020) I believe strictly all distilleries, in the whole world, now do peated malt. So much for 'heritage', 'terroir', or at least 'a sense of the place'. If burning cucumbers would have proven successful, I'm sure they would be all be burning cucumbers these days. Proof that whisky is a business and not a craft – I'm speaking generally, absolutely not about the very fine folks at Milk & Honey in particular.","Milk & Honey 'Elements Peated' (46%, OB, Israel, 2020) I believe strictly all distilleries, in the whole world, now do peated malt. So much for 'heritage', 'terroir', or at least 'a sense of the place'. If burning cucumbers would have proven successful, I'm sure they would be all be burning cucumbers these days. Proof that whisky is a business and not a craft – I'm speaking generally, absolutely not about the very fine folks at Milk & Honey in particular. Colour: gold. Nose: fine, mild, mildly smoky, rather on cakes, puréed bananas, overripe pears, maple syrup and wholegrain bread. Was the distillate peated, or was it only the casks? What's sure is that it works very well. Mouth: a feeling of pepperoni at first, then gingerbread, bay leaves, bitter oranges, capsicum… Finish: long, leafy, bitter. Comments: I don't know, I love M&H's regular releases, I really do, but I believe these specials are sometimes unnecessary and detrimental. That's what we now call 'doing a Benriach', meaning bottling just any possible variants and almost abandoning any ideas of a house style. But this sure is no bad whisky, don't get me wrong. SGP:373 - 75 points.",75,2021-10-26,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,6d0de38a11e4a82afb853d1cc2c238935ff5e0cfab6b32c4315aae83ff600cdb
"Milk & Honey 'Elements Sherry' (46%, OB, Israel, 2020)","Milk & Honey 'Elements Sherry' (46%, OB, Israel, 2020) Colour: gold. Nose: ah, yeah, there, now we're talking, I knew this would come. Havana cigars, olive oil, walnut stain, figs, polished woods, metal polish, miso, autumn leaves, thuja wood… All extremely fine and complex. Mouth: yep, all good, I'm glad this happens, even if we're still a bit on the bitterish, leafier side. Green walnuts, touches of mustard, leather… It's good, I just think M&H's lovely distillate should avoid any encounter with some spicy, dry and tannic oak. But yeah, this one's pretty good I think. Finish: rather long, on wood spices and walnuts. Comments: I still like my natural M&H better (the Classic!) – by far – but indeed this rather works, IMHO. SGP:361 - 80 points.",80,2021-10-26,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,23d900bc99c6286fc993ea1a760d411c87218f0fe0e7b6180a408d0cc5d7b4b6
"Milk & Honey 2017/2020 'Apex Cognac Cask' (59.4%, OB, Israel, 1077 bottles) The wood technology here was ex-STR-bourbon plus a Cognac finish. Next time, no teeth ;-).","Milk & Honey 2017/2020 'Apex Cognac Cask' (59.4%, OB, Israel, 1077 bottles) The wood technology here was ex-STR-bourbon plus a Cognac finish. Next time, no teeth ;-). Colour: full gold. Nose: bacon, barbecued peaches and roasted raisins, then a new box of cigars. With water: more dough, croissants, cakes, raisin rolls and fresh oak shavings. Whiffs of eucalyptus and cedarwood. Mouth (neat): cognac, then whisky, but we do love cognac at Château Whiskyfun. Even if I'm not too fond of the idea of such a premix, I have to admit that both mingle very well and that this meta-spirit is very pleasant. But cognasky of whisgnac? Let's dig deeper… With water: let's not exaggerate, this is well whisky, and a good one at that. Liquid kougelhopf and honey cake, that's good. Finish: medium, good, sweet and maltier, although raisins would remain a little dominant in the mix. Comments: apex, I don't know, but I find this unquestionably very good. Although the best possible M&H would probably be an M&H M&H finish, if you ask me. SGP:551 - 83 points.",83,2021-10-26,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,eea1ee5d281ded39f9a2eb53d5c3e66e7665de2d33438e65815a3c0e062b7067
"Glenturret 12 yo '2021 Release' (46%, OB) I thought 2020's Maiden Release of the 12 was just excellent (WF 85).","Glenturret 12 yo '2021 Release' (46%, OB) I thought 2020's Maiden Release of the 12 was just excellent (WF 85). Colour: deep gold. Nose: on the nose it really reminds me of some ham à la diable (coated with mustard then baked) served with a wee glass of bone-dry Madeira. We're then getting more spice woods, especially juniper wood, also pine and cedar wood, then some softer, creamier custard and just a wee bag of fresh walnuts. Perhaps also bitter beer and raw cocoa powder. Very singular, which is what we enjoy. Mouth: those spicy woods are first to show up (thuja, cedar) while it's getting saltier by the second. What we sometimes call a 'manzanilla-y development'. Then rather amontillado, with something more oxidative, some tobacco… Finish: very long, this time on Fernet Branca and assorted dry herbal drinks, nutmeg, more walnuts and more manzanilla, then a little wasabi in the aftertaste. And even more walnuts. Comments: indeed, very good and extremely spicy, with a feeling of being in Jerez at times. SGP:372 - 85 points.",85,2021-10-25,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,fd9543680a6e00ad30658d4f8c5a9868579fe872ee35cf356304f03fe5ae09c6
"Ruadh Maor 10 yo 2009/2020 (53.8%, Claxton's for Fadandel, Moscatel quarter cask, cask #156A, 178 bottles) As you may, or may not know, Ruadh Maor is the name for Glenturret's peated version. In truth I wouldn't know whether this very 'Moscatel' was moscatel from Jerez or not.","Ruadh Maor 10 yo 2009/2020 (53.8%, Claxton's for Fadandel, Moscatel quarter cask, cask #156A, 178 bottles) As you may, or may not know, Ruadh Maor is the name for Glenturret's peated version. In truth I wouldn't know whether this very 'Moscatel' was moscatel from Jerez or not. Colour: gold. Nose: actually, I'm not sure the moscatel has anything to say in this very smoke-forward combo that, at times, would remind us of Ledaig. Quite some leather, rubber boots, pinewood smoke, new tyres, sea spray, tarry ropes… With water: carbon paper, new books, tyres, rubber bands, dried kelp, a little stagnant seawater… Mouth (neat): not 100% sure, the Moscatel feels this time, there's some sweet mustard, more rubber, some demerara sugar, some salt… With water: gets frankly sweeter, we're rather having triple sec mixed with pepper and ginger liqueurs. A little rough and, as some distillers used to say fifteen years ago, 'experimental', which sometimes used to mean 'with apologies'. Finish: rathe earthier and rather mineral too. I cannot not think of some crazy official Ledaigs. Mustard in the aftertaste. Comments: perhaps a little challenging? SGP:475 - 80 points.",80,2021-10-25,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,4add6ea2bbe8a7f4e1484c3f06d60b4d02ad441b66a4760ac2795cc6ad3f4d7e
"Glenturret 35 yo (47.7%, That Boutique-y Whisky Company, batch 2, 365 bottles, 2016) Let's remember that last year's official 'Maiden Release' 30 years old was rather fantastic. Other old Glenturrets had been a tad unlikely having said that, we're talking about those that were available in the 1990s…","Glenturret 35 yo (47.7%, That Boutique-y Whisky Company, batch 2, 365 bottles, 2016) Let's remember that last year's official 'Maiden Release' 30 years old was rather fantastic. Other old Glenturrets had been a tad unlikely having said that, we're talking about those that were available in the 1990s… Colour: deep gold. Nose: a tiny rubbery touch at first but that would go away in a flash, leaving a lot of room for some candied tropical fruits (crazy guavas), a large bag of coconuts, some manzanilla indeed, lime blossom, and just touches of Parmesan cheese. Indeed it's sometimes wandering on the edge but no worries, it's an excellent tightrope walker. Mouth: same feeling of an old malt that's quite unlikely, fragile and uncertain, but that's doing well. Cream cheeses, yoghurt, fermenting plums and perhaps bananas, chewing rubber bands, plasticine, some saltiness, mead and manzanilla, some grassy rum, then a little turmeric… I find it a little odd and very good. Finish: medium, on more spices, café latte, some odd brew from Starbucks' (like cinnamon in coffee), mustard and walnuts, fino… Comments: as we sometimes say, there are some very excellent flaws in this one, so I would say it is rather for the curious. SGP:561 - 87 points.",87,2021-10-25,https://www.whiskyfun.com/archiveoctober21-2-Glen-Keith-Mortlach.html,6d722dbe2c07c57f66c4440503ee6bee966b1fc4838c77c22c9a193844549097
